Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	cell_line	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	GEO_Accession (exp)	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	source_name	SRA Study	day_of_differentiation
SRR11863692	RNA-Seq	75	125231025	PRJNA635600	SAMN15044727	46081779	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414781	GSM4572786	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572786	Single Dermal Fibroblast	SRP265084	
SRR11863693	RNA-Seq	75	247153425	PRJNA635600	SAMN15044780	88060501	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414782	GSM4572787	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572787	Single Dermal Fibroblast	SRP265084	
SRR11863694	RNA-Seq	75	529521225	PRJNA635600	SAMN15044779	198625327	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414783	GSM4572788	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572788	Single Dermal Fibroblast	SRP265084	
SRR11863695	RNA-Seq	75	426820575	PRJNA635600	SAMN15044778	166075127	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414784	GSM4572789	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572789	Single Dermal Fibroblast	SRP265084	
SRR11863696	RNA-Seq	75	412131000	PRJNA635600	SAMN15044777	154104308	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415297	GSM4572790	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572790	Single Dermal Fibroblast	SRP265084	
SRR11863697	RNA-Seq	75	195045075	PRJNA635600	SAMN15044776	70692977	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415298	GSM4572791	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572791	Single Dermal Fibroblast	SRP265084	
SRR11863698	RNA-Seq	75	104770050	PRJNA635600	SAMN15044775	39034505	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415299	GSM4572792	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572792	Single Dermal Fibroblast	SRP265084	
SRR11863699	RNA-Seq	75	64483575	PRJNA635600	SAMN15044774	23749749	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415300	GSM4572793	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572793	Single Dermal Fibroblast	SRP265084	
SRR11863700	RNA-Seq	75	90690675	PRJNA635600	SAMN15044773	34562512	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415301	GSM4572794	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572794	Single Dermal Fibroblast	SRP265084	
SRR11863701	RNA-Seq	75	60408300	PRJNA635600	SAMN15044772	22530593	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415302	GSM4572795	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572795	Single Dermal Fibroblast	SRP265084	
SRR11863702	RNA-Seq	75	149399325	PRJNA635600	SAMN15044771	52756282	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415303	GSM4572796	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572796	Single Dermal Fibroblast	SRP265084	
SRR11863703	RNA-Seq	75	105831375	PRJNA635600	SAMN15044745	39128439	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415304	GSM4572797	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572797	Single Dermal Fibroblast	SRP265084	
SRR11863704	RNA-Seq	75	81334425	PRJNA635600	SAMN15044744	29534670	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415305	GSM4572798	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572798	Single Dermal Fibroblast	SRP265084	
SRR11863705	RNA-Seq	75	182433900	PRJNA635600	SAMN15044743	67626166	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415306	GSM4572799	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572799	Single Dermal Fibroblast	SRP265084	
SRR11863706	RNA-Seq	75	189833175	PRJNA635600	SAMN15044742	69597385	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415307	GSM4572800	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572800	Single Dermal Fibroblast	SRP265084	
SRR11863707	RNA-Seq	75	80358600	PRJNA635600	SAMN15044741	28534919	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415308	GSM4572801	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572801	Single Dermal Fibroblast	SRP265084	
SRR11863708	RNA-Seq	75	337453725	PRJNA635600	SAMN15044763	128004762	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415309	GSM4572802	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572802	Single Dermal Fibroblast	SRP265084	
SRR11863709	RNA-Seq	75	75349275	PRJNA635600	SAMN15044762	27155598	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415310	GSM4572803	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572803	Single Dermal Fibroblast	SRP265084	
SRR11863710	RNA-Seq	75	112694775	PRJNA635600	SAMN15044761	41619113	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415311	GSM4572804	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572804	Single Dermal Fibroblast	SRP265084	
SRR11863711	RNA-Seq	75	387452250	PRJNA635600	SAMN15044760	147215828	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415312	GSM4572805	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572805	Single Dermal Fibroblast	SRP265084	
SRR11863712	RNA-Seq	75	131158650	PRJNA635600	SAMN15044759	47958906	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415697	GSM4572806	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572806	Single Dermal Fibroblast	SRP265084	
SRR11863713	RNA-Seq	75	376131975	PRJNA635600	SAMN15044758	141330565	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415698	GSM4572807	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572807	Single Dermal Fibroblast	SRP265084	
SRR11863714	RNA-Seq	75	70546725	PRJNA635600	SAMN15044757	25913708	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415699	GSM4572808	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572808	Single Dermal Fibroblast	SRP265084	
SRR11863715	RNA-Seq	75	67675275	PRJNA635600	SAMN15044756	24992668	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415700	GSM4572809	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572809	Single Dermal Fibroblast	SRP265084	
SRR11863716	RNA-Seq	75	77973900	PRJNA635600	SAMN15044755	28878172	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415701	GSM4572810	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572810	Single Dermal Fibroblast	SRP265084	
SRR11863717	RNA-Seq	75	125867550	PRJNA635600	SAMN15044814	46224072	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415702	GSM4572811	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572811	Single Dermal Fibroblast	SRP265084	
SRR11863718	RNA-Seq	75	76780050	PRJNA635600	SAMN15044813	28123434	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415703	GSM4572812	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572812	Single Dermal Fibroblast	SRP265084	
SRR11863719	RNA-Seq	75	134940975	PRJNA635600	SAMN15044812	49757874	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415704	GSM4572813	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572813	Single Dermal Fibroblast	SRP265084	
SRR11863720	RNA-Seq	75	113422050	PRJNA635600	SAMN15044811	42521968	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415705	GSM4572814	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572814	Single Dermal Fibroblast	SRP265084	
SRR11863721	RNA-Seq	75	147597675	PRJNA635600	SAMN15044810	54130744	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415706	GSM4572815	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572815	Single Dermal Fibroblast	SRP265084	
SRR11863722	RNA-Seq	75	133780350	PRJNA635600	SAMN15044809	48071524	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415707	GSM4572816	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572816	Single Dermal Fibroblast	SRP265084	
SRR11863723	RNA-Seq	75	338587425	PRJNA635600	SAMN15044808	122196991	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415708	GSM4572817	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572817	Single Dermal Fibroblast	SRP265084	
SRR11863724	RNA-Seq	75	384247125	PRJNA635600	SAMN15044807	140228515	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415709	GSM4572818	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572818	Single Dermal Fibroblast	SRP265084	
SRR11863725	RNA-Seq	75	189017850	PRJNA635600	SAMN15044806	67509687	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415710	GSM4572819	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572819	Single Dermal Fibroblast	SRP265084	
SRR11863726	RNA-Seq	75	180501825	PRJNA635600	SAMN15044805	67397999	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415711	GSM4572820	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572820	Single Dermal Fibroblast	SRP265084	
SRR11863727	RNA-Seq	75	228231375	PRJNA635600	SAMN15044804	81871860	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415712	GSM4572821	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572821	Single Dermal Fibroblast	SRP265084	
SRR11863728	RNA-Seq	75	385022475	PRJNA635600	SAMN15044803	137361806	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416161	GSM4572822	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572822	Single Dermal Fibroblast	SRP265084	
SRR11863729	RNA-Seq	75	128854125	PRJNA635600	SAMN15044802	45146558	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416162	GSM4572823	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572823	Single Dermal Fibroblast	SRP265084	
SRR11863730	RNA-Seq	75	178498425	PRJNA635600	SAMN15044801	65910613	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416163	GSM4572824	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572824	Single Dermal Fibroblast	SRP265084	
SRR11863731	RNA-Seq	75	22789650	PRJNA635600	SAMN15044800	8595027	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416164	GSM4572825	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572825	Single Dermal Fibroblast	SRP265084	
SRR11863732	RNA-Seq	75	69311625	PRJNA635600	SAMN15044799	25562036	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416165	GSM4572826	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572826	Single Dermal Fibroblast	SRP265084	
SRR11863733	RNA-Seq	75	295254525	PRJNA635600	SAMN15044798	111263974	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416166	GSM4572827	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572827	Single Dermal Fibroblast	SRP265084	
SRR11863734	RNA-Seq	75	83453250	PRJNA635600	SAMN15044797	29862284	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416167	GSM4572828	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572828	Single Dermal Fibroblast	SRP265084	
SRR11863735	RNA-Seq	75	73111500	PRJNA635600	SAMN15044796	26730250	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416168	GSM4572829	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:42:00Z	1	GSM4572829	Single Dermal Fibroblast	SRP265084	
SRR11863736	RNA-Seq	75	343276500	PRJNA635600	SAMN15044795	128595569	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416169	GSM4572830	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572830	Single Dermal Fibroblast	SRP265084	
SRR11863737	RNA-Seq	75	69383625	PRJNA635600	SAMN15044794	26033736	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416170	GSM4572831	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572831	Single Dermal Fibroblast	SRP265084	
SRR11863738	RNA-Seq	75	189212775	PRJNA635600	SAMN15044793	62793753	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416171	GSM4572832	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572832	Single Dermal Fibroblast	SRP265084	
SRR11863739	RNA-Seq	75	110267325	PRJNA635600	SAMN15044792	38220334	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416172	GSM4572833	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572833	Single Dermal Fibroblast	SRP265084	
SRR11863740	RNA-Seq	75	224034150	PRJNA635600	SAMN15044791	76533041	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416173	GSM4572834	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572834	Single Dermal Fibroblast	SRP265084	
SRR11863741	RNA-Seq	75	160770825	PRJNA635600	SAMN15044790	59874964	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416174	GSM4572835	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572835	Single Dermal Fibroblast	SRP265084	
SRR11863742	RNA-Seq	75	467171775	PRJNA635600	SAMN15044789	155932113	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416175	GSM4572836	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572836	Single Dermal Fibroblast	SRP265084	
SRR11863743	RNA-Seq	75	132710250	PRJNA635600	SAMN15044788	48983124	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8416176	GSM4572837	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572837	Single Dermal Fibroblast	SRP265084	
SRR11863744	RNA-Seq	75	475807425	PRJNA635600	SAMN15044787	170774473	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414001	GSM4572838	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572838	Single Dermal Fibroblast	SRP265084	
SRR11863745	RNA-Seq	75	238124550	PRJNA635600	SAMN15044786	87774095	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414002	GSM4572839	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572839	Single Dermal Fibroblast	SRP265084	
SRR11863746	RNA-Seq	75	1785307725	PRJNA635600	SAMN15044785	587415711	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414003	GSM4572840	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:49:00Z	1	GSM4572840	Single Dermal Fibroblast	SRP265084	
SRR11863747	RNA-Seq	75	110651325	PRJNA635600	SAMN15044784	37615039	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414004	GSM4572841	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572841	Single Dermal Fibroblast	SRP265084	
SRR11863748	RNA-Seq	75	211879575	PRJNA635600	SAMN15044783	73226882	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414005	GSM4572842	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572842	Single Dermal Fibroblast	SRP265084	
SRR11863749	RNA-Seq	75	109816875	PRJNA635600	SAMN15044782	36424572	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414006	GSM4572843	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572843	Single Dermal Fibroblast	SRP265084	
SRR11863750	RNA-Seq	75	134217825	PRJNA635600	SAMN15044781	47154696	primary cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414007	GSM4572844	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572844	Single Dermal Fibroblast	SRP265084	
